Unique Bet Rule 1,Team,Total?,Unnamed: 3,Bet,Book,Date,Market,Other    ,LineTaken   ,Edge  ,Ignore,TrueL,Decim,Betsize    ,Sport,Unnamed: 16,Opp,Total Stake,Rich Stake,Other Stake,Grade,CloseLine    ,CloseOther    ,Ignore.1,CloseEdge,Trueline,Net,ExpWinPlace,Date.1,RunExpWinPlace,RunNet,Bankroll,Kelly,Time,PIN M,PIN M$,PIN O,PIN O$,BM M,BM O,PM M,PM M$,PM O,PM O$,ST M,ST M$,ST O,ST O$,KAL M,KAL M$,KAL O,KAL O$,FD M,FD O,BOL M,BOL O,BOV M,BOV O,NV M,NV M$,NV O,NV O$,PX M,PX M$,PX O,PX O$,CZR M,CZR O,BM M$,BM O$,DK M,DK O,4C M,4C M$,4C O,4C O$
446,Liberty ,0,2026-02,Liberty ml L,BRti-dlbb,2026-02-19,-166,166,-106,0.21279614129663788,0.10949704357982337,-166.00000000000003,1.9433962264150944,62684.194278195544,Basketball,moneyline,Florida International,1875.0,1312.5,1312.5,W,,,,,,1238.21,279.2949354518372,2026-02-19,638667.6257118942,457038.0659333336,555799.8559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Liberty ,0,2026-02,Liberty ml L,BRti-dlbb,2026-02-19,-166,166,-112,0.18125671321160047,0.09575826358348705,-166.00000000000003,1.8928571428571428,56541.45782030081,Basketball,moneyline,Florida International,1980.0,1386.0,1386.0,W,,,,,,1237.5,251.22180451127826,2026-02-19,638918.8475164055,458275.5659333336,557038.0659333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Lindenwood ,0,2026-02,Lindenwood ml L,BRti-dlbb,2026-02-19,-181,181,-103,0.269495214732405,0.1367389513174272,-181.00000000000003,1.970873786407767,77731.3629943061,Basketball,moneyline,Tennessee State,1809.0,1266.3,1266.3,L,,,,,,-1266.3,341.26179041564444,2026-02-19,639748.9724865385,458798.1359333336,560064.4359333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Marshall ,0,2026-02,Marshall +10.5 L,BRti-dlbb,2026-02-19,-115,115,104,0.09116279069767459,0.04468764249886009,-115.00000000000001,2.04,24200.234651818784,Basketball,spread,Appalachian State,1037.0,725.9,725.9,W,,,,,,754.94,66.17506976744198,2026-02-19,638121.4107082463,452915.39593333355,552160.4559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Marshall ,1,2026-02,Marshall u162.5 L,BRti-dlbb,2026-02-19,-107,107,110,0.08550724637681181,0.040717736369910384,-107.00000000000003,2.1,21725.99932151962,Basketball,total,Appalachian State,979.0,685.3,685.3,L,,,,,,-685.3,58.59811594202913,2026-02-19,636228.6644853334,458298.88593333354,558984.1859333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Memphis ,0,2026-02,Memphis +15.5 L,BRti-dlbb,2026-02-19,-104,104,125,0.14705882352941174,0.065359477124183,-103.99999999999999,2.25,32595.32093725492,Basketball,spread,South Florida,2800.0,1959.9999999999998,1959.9999999999998,L,,,,,,-1959.9999999999998,288.23529411764696,2026-02-19,638055.2356384789,452160.45593333355,554120.4559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Memphis ,0,2026-02,Memphis +16.5 L,BRti-dlbb,2026-02-19,-109,109,112,0.10564593301435407,0.049832987270921725,-108.99999999999999,2.12,26212.771551196198,Basketball,spread,South Florida,3181.0,2226.7,2226.7,L,,,,,,-2226.7,235.2417990430622,2026-02-19,640223.763602847,453560.03593333357,555786.7359333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Memphis ,0,2026-02,Memphis +16.5 L,BRti-dlbb,2026-02-19,-129,129,-139,-0.03141591530269241,-0.018271180866419434,-129.0,1.7194244604316546,-12048.498601164521,Basketball,spread,South Florida,5005.0,3503.5,3503.5,L,,,,,,-3503.5,-110.06565926298285,2026-02-19,640252.218698301,448317.7359333336,551821.2359333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Memphis ,0,2026-02,Memphis +18.5 L,BRti-dlbb,2026-02-19,-103,103,120,0.11625615763546812,0.05284370801612187,-103.00000000000001,2.2,26560.54714291193,Basketball,spread,South Florida,2916.0,2041.1999999999998,2041.1999999999998,L,,,,,,-2041.1999999999998,237.30206896551752,2026-02-19,640489.5207672665,446276.53593333357,548317.7359333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Montana ,0,2026-02,Montana State ml L,BRti-dlbb,2026-02-19,351,-351,500,0.3303769401330378,0.0550628233555063,351.0,6.0,17857.060142808594,Basketball,moneyline,Weber State,352.0,246.39999999999998,246.39999999999998,L,,,,,,-246.39999999999998,81.4048780487805,2026-02-19,643204.0195130893,440259.24593333364,540505.6459333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,New ,0,2026-02,New Haven ml L,BRti-dlbb,2026-02-19,-170,170,-137,0.08921330089213277,0.05157055789967169,-170.0,1.72992700729927,34145.01664037031,Basketball,moneyline,Stonehill,1469.0,1028.3,1028.3,W,,,,,,750.58,91.73803730738013,2026-02-19,636049.73470222,459487.2159333335,558736.6359333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Orlando ,1,2026-02,Orlando Magic o107.5 1h L,BRti-dlbb,2026-02-19,-125,128,-110,0.06684491978609623,0.03501400560224088,-126.66666666666667,1.9090909090909092,19825.72227696079,Basketball,total,Sacramento Kings,1958.0,1370.6,1370.6,W,,,,,,1246.0,91.6176470588235,2026-02-19,643122.6146350405,440505.64593333367,539259.6459333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Phoenix ,0,2026-02,Phoenix Suns +24.5 L,BRti-dlbb,2026-02-19,105,-125,118,0.01922077922077926,0.008816871202192322,113.88888888888887,2.1799999999999997,4410.1150758383,Basketball,spread,San Antonio Spurs,4444.0,3110.7999999999997,3110.7999999999997,L,,,,,,-3110.7999999999997,59.792000000000115,2026-02-19,640793.11195966,438379.8159333336,541490.6159333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns o232.5 L,BRti-dlbb,2026-02-19,-125,125,-106,0.07966457023060802,0.04099244875943908,-125.00000000000001,1.9433962264150944,23372.534850518558,Basketball,total,San Antonio Spurs,2484.0,1738.8,1738.8,L,,,,,,-1738.8,138.52075471698123,2026-02-19,640362.2843575639,451821.2359333336,553560.0359333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns u227.5 L,BRti-dlbb,2026-02-19,105,-105,125,0.09756097560975625,0.04336043360433611,104.99999999999997,2.25,21009.944036422818,Basketball,total,San Antonio Spurs,1840.0,1288.0,1288.0,W,,,,,,1610.0,125.65853658536605,2026-02-19,640918.7704962454,439989.8159333336,538379.8159333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns u223.5 L,BRti-dlbb,2026-02-19,103,-103,140,0.18226600985221658,0.07594417077175691,103.00000000000001,2.4,35229.76845449214,Basketball,total,San Antonio Spurs,1511.0,1057.7,1057.7,W,,,,,,1480.78,192.7827586206895,2026-02-19,641212.8532548661,442686.1959333336,541205.4159333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns o217.5 L,BRti-dlbb,2026-02-19,-148,148,140,0.4322580645161293,0.18010752688172055,-148.00000000000003,2.4,83778.74453348707,Basketball,total,San Antonio Spurs,1553.0,1087.1,1087.1,L,,,,,,-1087.1,469.9077419354841,2026-02-19,641682.7609968015,441599.0959333336,542686.1959333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns o216.5 L,BRti-dlbb,2026-02-19,-181,181,108,0.3397864768683276,0.16335888310977287,-181.00000000000003,2.08,85198.17068623097,Basketball,total,San Antonio Spurs,1958.0,1370.6,1370.6,L,,,,,,-1370.6,465.71134519572973,2026-02-19,642148.4723419973,440228.49593333364,541599.0959333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns o215.5 L,BRti-dlbb,2026-02-19,-227,227,-120,0.2726809378185526,0.1487350569919378,-227.0,1.8333333333333335,88386.00774444456,Basketball,total,San Antonio Spurs,2579.0,1805.3,1805.3,L,,,,,,-1805.3,492.27089704383303,2026-02-19,642640.7432390412,438423.19593333366,540228.4959333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Phoenix ,1,2026-02,Phoenix Suns o214.5 L,BRti-dlbb,2026-02-19,-200,200,-122,0.21311475409836073,0.11711711711711714,-199.99999999999994,1.819672131147541,69995.01547133342,Basketball,total,San Antonio Spurs,2579.0,1805.3,1805.3,W,,,,,,1479.75,384.7360655737706,2026-02-19,643025.479304615,439902.94593333366,538423.1959333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Presbyterian ,0,2026-02,Presbyterian ml L,BRti-dlbb,2026-02-19,104,-104,120,0.07843137254901959,0.035650623885918,104.00000000000001,2.2,18244.299540305015,Basketball,moneyline,Longwood,881.0,616.6999999999999,616.6999999999999,W,,,,,,740.04,48.36862745098038,2026-02-19,638967.2161438565,459015.6059333336,558275.5659333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Sacramento ,0,2026-02,Sacramento Kings +20.5 L,BRti-dlbb,2026-02-19,-109,109,105,0.06913875598086104,0.03372622242968831,-108.99999999999999,2.05,17933.152776798022,Basketball,spread,Orlando Magic,3357.0,2349.8999999999996,2349.8999999999996,L,,,,,,-2349.8999999999996,162.46916267942532,2026-02-19,643618.1334126109,442346.3459333336,544696.2459333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,USC ,0,2026-02,USC Upstate +6.5 L,BRti-dlbb,2026-02-19,-120,120,-139,-0.06213211249182482,-0.03613541270445042,-119.99999999999997,1.7194244604316546,-24116.35955166673,Basketball,spread,Winthrop,993.0,695.0999999999999,695.0999999999999,W,,,,,,500.07,-43.188031393067426,2026-02-19,636170.0663693914,458984.18593333353,558484.1159333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,UT ,0,2026-02,UT Martin ml L,BRti-dlbb,2026-02-19,135,-135,190,0.23404255319148928,0.08070432868672045,135.0,2.9,34518.67970474059,Basketball,moneyline,Arkansas Little Rock,562.0,393.4,393.4,L,,,,,,-393.4,92.07234042553188,2026-02-19,639407.7106961228,460064.4359333336,560457.8359333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Weber ,0,2026-02,Weber State ml L,BRti-dlbb,2026-02-19,-200,200,-175,0.047619047619047575,0.030303030303030276,-199.99999999999994,1.5714285714285714,22499.57566388889,Basketball,moneyline,Montana State,3039.0,2127.2999999999997,2127.2999999999997,W,,,,,,1215.6,101.2999999999999,2026-02-19,641020.0704962454,441205.41593333357,539989.8159333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Rider ,0,2026-02,Rider +5.5 L,PEti-mi,2026-02-20,-117,117,118,0.17539170506912422,0.08045491058216708,-117.0,2.1799999999999997,41040.26521171339,Basketball,spread,Canisius,282.0,197.39999999999998,197.39999999999998,L,,,,,,-197.39999999999998,34.62232258064512,2026-02-20,646561.2949863996,452023.8459333336,552221.2459333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,California ,0,2026-02,California -9.5 L,PEti-mi,2026-02-21,-111,111,120,0.15734597156398106,0.07152089616544594,-111.0,2.2,35825.40643164826,Basketball,spread,Stanford,900.0,630.0,630.0,L,,,,,,-630.0,99.12796208530807,2026-02-21,649099.317590846,445815.3559333337,546445.3559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,California ,0,2026-02,California -9.5 L,PEti-mi,2026-02-21,108,-108,128,0.09615384615384612,0.042172739541160575,107.99999999999999,2.2800000000000002,20500.877251101767,Basketball,spread,Stanford,900.0,630.0,630.0,L,,,,,,-630.0,60.57692307692305,2026-02-21,649159.8945139229,445185.3559333337,545815.3559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,California ,0,2026-02,California -10.5 L,PEti-mi,2026-02-21,-123,123,-103,0.08707388218903737,0.044180344164881036,-123.00000000000001,1.970873786407767,24447.773808669666,Basketball,spread,Stanford,1200.0,840.0,840.0,L,,,,,,-840.0,73.1420610387914,2026-02-21,649233.0365749616,444345.3559333337,545185.3559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Clemson ,0,2026-02,Clemson +1.5 L,PEti-mi,2026-02-21,-126,126,-106,0.08348639171815013,0.0429590170976889,-126.00000000000004,1.9433962264150944,24014.827253687385,Basketball,spread,Florida State,1200.0,840.0,840.0,L,,,,,,-840.0,70.1285690432461,2026-02-21,647715.1014721642,441895.0959333336,542735.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Coastal ,0,2026-02,Coastal Carolina -10.5 L,PEti-mi,2026-02-21,100,-100,112,0.06000000000000011,0.02830188679245288,100.0,2.12,14515.047212500036,Basketball,spread,Marshall,0.0,0.0,0.0,P,,,,,,0.0,0.0,2026-02-21,647715.1014721642,441895.0959333336,541895.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Cornell ,0,2026-02,Cornell ml L,PEti-mi,2026-02-21,100,-100,135,0.175,0.07446808510638298,100.0,2.35,35066.43492160497,Basketball,moneyline,Harvard,435.0,304.5,304.5,L,,,,,,-304.5,53.287499999999994,2026-02-21,647872.1673521287,440720.49593333364,541024.9959333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Duquesne ,0,2026-02,Duquesne +12.5 L,PEti-mi,2026-02-21,115,-115,125,0.04651162790697666,0.02067183462532296,115.00000000000001,2.25,10168.346156899213,Basketball,moneyline,Virginia,282.0,197.39999999999998,197.39999999999998,W,,,,,,246.75,9.181395348837192,2026-02-21,648961.3007398718,446795.3559333337,546548.6059333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Georgetown ,1,2026-02,Georgetown o113.5 L,PEti-mi,2026-02-21,-132,132,-109,0.09095223030686508,0.04743441676291049,-132.00000000000003,1.9174311926605505,26982.636177729957,Basketball,total,Seton Hall,128.0,89.6,89.6,L,,,,,,-89.6,8.149319835495112,2026-02-21,649241.1858947971,444255.7559333337,544345.3559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Georgia ,1,2026-02,Georgia Tech u160.5 L,PEti-mi,2026-02-21,-107,107,112,0.0958454106280196,0.04521009935283943,-107.00000000000003,2.12,23303.499964021248,Basketball,total,Louisville,630.0,441.0,441.0,W,,,,,,493.92,42.267826086956646,2026-02-21,648842.7418532524,445119.26593333366,544625.3459333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Miami ,1,2026-02,Miami Florida u162.5 L,PEti-mi,2026-02-21,107,-107,130,0.11111111111111083,0.048309178743961234,107.0,2.3,23367.322903133863,Basketball,total,Virginia,500.0,350.0,350.0,L,,,,,,-350.0,38.888888888888786,2026-02-21,649000.1896287607,446445.3559333337,546795.3559333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Nebraska ,0,2026-02,Nebraska -26.5 L,PEti-mi,2026-02-21,129,-129,170,0.17903930131004378,0.06631085233705325,129.0,2.7,28535.446870365653,Basketball,spread,Penn State,500.0,350.0,350.0,L,,,,,,-350.0,62.663755458515325,2026-02-21,647777.7652276227,441545.0959333336,541895.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,North ,1,2026-02,North Carolina u138.5 L,PEti-mi,2026-02-21,-130,130,-110,0.07905138339920956,0.04140786749482406,-130.00000000000003,1.9090909090909092,23545.438953623223,Basketball,total,Syracuse,743.0,520.1,520.1,L,,,,,,-520.1,41.114624505928894,2026-02-21,647818.8798521287,441024.99593333364,541545.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,St. ,0,2026-02,St. John's -29.5 L,PEti-mi,2026-02-21,114,-114,130,0.07476635514018692,0.03250711093051606,113.99999999999999,2.3,15624.158042655179,Basketball,spread,Creighton,850.0,595.0,595.0,L,,,,,,-595.0,44.48598130841122,2026-02-21,647644.9729031209,442735.0959333336,543330.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Texas ,0,2026-02,Texas Tech -25.5 L,PEti-mi,2026-02-21,119,-119,138,0.08675799086757996,0.03645293733931931,118.99999999999999,2.38,17135.308802748576,Basketball,spread,Kansas State,784.0,548.8,548.8,W,,,,,,757.34,47.612785388127875,2026-02-21,648890.3546386405,445876.6059333337,545119.2659333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Texas ,0,2026-02,Texas Tech -24.5 L,PEti-mi,2026-02-21,104,-104,128,0.11764705882352942,0.05159958720330238,104.00000000000001,2.2800000000000002,25086.241081495114,Basketball,spread,Kansas State,750.0,525.0,525.0,W,,,,,,672.0,61.76470588235295,2026-02-21,648952.119344523,446548.6059333337,545876.6059333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,UL ,0,2026-02,UL Lafayette -7.5 L,PEti-mi,2026-02-21,-108,108,110,0.09038461538461554,0.04304029304029311,-108.00000000000001,2.1,22312.63768257581,Basketball,spread,Texas State,300.0,210.0,210.0,W,,,,,,231.0,18.980769230769262,2026-02-21,647600.4869218125,443330.0959333336,543099.0959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Virginia ,0,2026-02,Virginia ml L,PEti-mi,2026-02-21,-168,168,108,0.3038805970149253,0.14609644087256024,-167.99999999999994,2.08,76071.5125566796,Basketball,moneyline,Miami Florida,1000.0,700.0,700.0,W,,,,,,756.0,212.71641791044772,2026-02-21,648084.8837700391,441476.49593333364,540720.4959333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Virginia ,0,2026-02,Virginia ml L,PEti-mi,2026-02-21,-139,139,140,0.3958158995815899,0.16492329149232915,-139.00000000000003,2.4,76544.64512147845,Basketball,moneyline,Miami Florida,795.0,556.5,556.5,W,,,,,,779.1,220.2715481171548,2026-02-21,648305.1553181562,442255.5959333336,541476.4959333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Virginia ,0,2026-02,Virginia ml L,PEti-mi,2026-02-21,-167,167,107,0.2947191011235959,0.14237637735439412,-167.00000000000006,2.0700000000000003,74679.01019285603,Basketball,moneyline,Miami Florida,1050.0,735.0,735.0,W,,,,,,786.45,216.618539325843,2026-02-21,648521.7738574821,443042.04593333363,542255.5959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Virginia ,0,2026-02,Virginia -2.5 L,PEti-mi,2026-02-21,-121,121,180,0.5330316742081449,0.19036845507433747,-121.00000000000003,2.8,80405.16969701702,Basketball,spread,Miami Florida,603.0,422.09999999999997,422.09999999999997,W,,,,,,759.78,224.99266968325796,2026-02-21,648746.7665271654,443801.82593333366,543042.0459333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Virginia ,0,2026-02,Virginia +0.5 L,PEti-mi,2026-02-21,100,-100,115,0.07500000000000001,0.034883720930232565,100.0,2.15,17732.66823695654,Basketball,,,1023.0,716.0999999999999,716.0999999999999,W,,,,,,823.52,53.7075,2026-02-21,648800.4740271654,444625.3459333337,543801.8259333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Abilene ,0,2026-02,Abilene Christian +3.5 L,BRti-dldp,2026-02-28,104,-104,125,0.10294117647058824,0.04575163398692811,104.00000000000001,2.25,24571.92895019611,Basketball,spread,Utah Valley,849.0,594.3,594.3,L,,,,,,-594.3,61.17794117647059,2026-02-28,658953.0708142509,496152.5459333336,596746.845933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Arkansas ,0,2026-02,Arkansas +6.5 L,BRti-dldp,2026-02-28,-104,104,115,0.09607843137254896,0.04468764249885998,-103.99999999999999,2.15,25406.199062858777,Basketball,spread,Florida,3070.0,2149.0,2149.0,L,,,,,,-2149.0,206.4725490196077,2026-02-28,662073.5968198043,506044.2959333337,608193.2959333339,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Arkansas ,1,2026-02,Arkansas o177.5 L,BRti-dlbb,2026-02-28,101,-137,135,0.08700743603255447,0.0370244408649168,116.18987341772154,2.35,19569.57059149817,Basketball,total,Florida,524.0,366.79999999999995,366.79999999999995,W,,,,,,495.18,31.914327536740974,2026-02-28,664163.6159439039,507774.7759333337,607279.5959333337,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Auburn ,0,2026-02,Auburn ml L,BRti-dlbb,2026-02-28,247,-247,275,0.08069164265129686,0.021517771373679162,246.99999999999997,3.75,8901.816571199031,Basketball,moneyline,Ole Miss,429.0,300.29999999999995,300.29999999999995,L,,,,,,-300.29999999999995,24.23170028818444,2026-02-28,664020.047654103,506453.8759333337,606754.1759333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Austin ,0,2026-02,Austin Peay ml L,BRti-dlbb,2026-02-28,-121,121,115,0.17714932126696845,0.08239503314742719,-121.00000000000003,2.15,46676.54752073587,Basketball,moneyline,Bellarmine,517.0,361.9,361.9,L,,,,,,-361.9,64.11033936651587,2026-02-28,657024.1619520076,505658.25593333354,606020.155933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Austin ,0,2026-02,Austin Peay ml L,BRti-dlbb,2026-02-28,-107,107,123,0.15270531400966195,0.06847771928684393,-107.00000000000003,2.23,37544.076106697896,Basketball,moneyline,Bellarmine,479.0,335.29999999999995,335.29999999999995,L,,,,,,-335.29999999999995,51.20209178743964,2026-02-28,657127.8199173603,504479.45593333355,604814.755933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Bellarmine ,0,2026-02,Bellarmine -6.5 L,BRti-dldp,2026-02-28,-106,106,125,0.15776699029126193,0.07011866235167197,-105.99999999999999,2.25,38115.98964627831,Basketball,spread,Austin Peay,850.0,595.0,595.0,W,,,,,,743.75,93.87135922330084,2026-02-28,657520.3071853834,504735.5859333336,603991.835933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Boise ,0,2026-02,Boise State -13.5 L,BRti-dldp,2026-02-28,105,-105,125,0.09756097560975625,0.04336043360433611,104.99999999999997,2.25,23502.324914471603,Basketball,spread,Fresno State,863.0,604.0999999999999,604.0999999999999,W,,,,,,755.13,58.936585365853745,2026-02-28,663067.242875467,503002.2059333337,602247.0759333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Cal ,1,2026-02,Cal State Northridge o175.5 L,BRti-dlbb,2026-02-28,108,-108,140,0.1538461538461537,0.06410256410256404,107.99999999999999,2.4,33296.73384249084,Basketball,total,Cal Riverside,769.0,538.3,538.3,W,,,,,,753.62,82.81538461538452,2026-02-28,663995.8159538149,506754.1759333337,606000.5559333338,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,California ,0,2026-02,California +2.5 L,BRti-dldp,2026-02-28,-110,110,-130,-0.07326007326007332,-0.04140786749482406,-110.00000000000001,1.7692307692307692,-28589.136473015933,Basketball,spread,Pittsburgh,1397.0,977.9,977.9,L,,,,,,-977.9,-71.64102564102569,2026-02-28,658492.1257951948,499393.96593333356,600371.865933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Connecticut ,0,2026-02,Connecticut ml L,BRti-dlbb,2026-02-28,-136,136,100,0.15254237288135597,0.07627118644067798,-136.0,2.0,45891.110283050904,Basketball,moneyline,Seton Hall,1180.0,826.0,826.0,W,,,,,,826.0,126.00000000000003,2026-02-28,656315.8153624564,502509.44593333354,601683.445933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Connecticut ,0,2026-02,Connecticut ml L,BRti-dlbb,2026-02-28,-171,171,-122,0.14820640009678798,0.08144676041355015,-171.0,1.819672131147541,54470.41116371474,Basketball,moneyline,Seton Hall,1457.0,1019.9,1019.9,W,,,,,,835.98,151.15570745871406,2026-02-28,656466.9710699151,503345.4259333335,602509.445933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Detroit ,1,2026-02,Detroit Mercy o172.5 L,BRti-dlbb,2026-02-28,-129,129,102,0.13790393013100433,0.06826927234208136,-129.0,2.02,40860.740887008054,Basketball,total,Oakland,236.0,165.2,165.2,W,,,,,,168.5,22.781729257641913,2026-02-28,657189.5772903225,504617.6359333336,604449.135933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Detroit ,1,2026-02,Detroit Mercy u178.5 L,BRti-dlbb,2026-02-28,-102,102,116,0.09069306930693083,0.041987532086542045,-102.0,2.16,23616.762022658528,Basketball,total,Oakland,205.0,143.5,143.5,L,,,,,,-143.5,13.014455445544574,2026-02-28,657426.4358261601,503991.8359333336,604135.335933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,East ,0,2026-02,East Tennessee State +4.5 L,BRti-dldp,2026-02-28,104,-104,123,0.09313725490196069,0.04176558515782991,104.00000000000001,2.23,22823.100535496047,Basketball,spread,Mercer,863.0,604.0999999999999,604.0999999999999,L,,,,,,-604.0999999999999,56.26421568627445,2026-02-28,658098.8006456293,502214.04593333363,602818.145933334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
